workflow_id,stage_id,stage_type,workload_id,workload_source,chromosome,region_start,region_end,region_size,variant_count,sample_count,dataset_size_mb,requested_cpu,requested_memory_mb,worker_count,runtime_seconds,actual_cpu,actual_memory_mb,success,timestamp
wf-me-12,filtering_medium,filtering,sim_filtering_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,1024.0,2,1.999,0.84,67.2,True,2026-09-21 08:00:14
wf-me-12,variant_processing_medium,variant_processing,sim_variant_processing_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,500m,2048.0,2,4.156,0.5,60.57,True,2026-09-17 13:37:14
wf-me-12,feature_extraction_medium,feature_extraction,sim_feature_extraction_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,2048.0,4,2.866,1.947,100.11,True,2026-09-22 09:19:14
wf-me-12,analysis_medium,analysis,sim_analysis_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,512.0,2,3.077,0.804,69.75,True,2026-09-19 20:06:14
wf-me-13,vcf_stats_medium,vcf_stats,sim_vcf_stats_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,500m,256.0,2,1.005,0.5,74.26,True,2026-09-21 18:04:14
wf-me-13,filtering_medium,filtering,sim_filtering_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,250m,1024.0,2,1.798,0.25,67.32,True,2026-09-17 10:28:14
wf-me-13,variant_processing_medium,variant_processing,sim_variant_processing_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,500m,512.0,4,3.031,0.5,110.72,True,2026-09-21 02:33:14
wf-me-13,feature_extraction_medium,feature_extraction,sim_feature_extraction_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,2048.0,2,4.256,0.979,63.94,True,2026-09-19 04:51:14
wf-me-13,analysis_medium,analysis,sim_analysis_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,512.0,4,2.255,1.607,103.69,True,2026-09-19 18:13:14
wf-me-14,vcf_stats_medium,vcf_stats,sim_vcf_stats_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,500m,1024.0,4,0.781,0.5,114.44,True,2026-09-22 20:56:14
wf-me-14,filtering_medium,filtering,sim_filtering_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,250m,2048.0,4,1.157,0.25,105.96,True,2026-09-22 16:53:14
wf-me-14,variant_processing_medium,variant_processing,sim_variant_processing_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,250m,512.0,1,5.976,0.25,50.49,True,2026-09-17 22:29:14
wf-me-14,feature_extraction_medium,feature_extraction,sim_feature_extraction_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,2000m,256.0,4,2.333,1.871,105.88,True,2026-09-23 08:10:14
wf-me-14,analysis_medium,analysis,sim_analysis_medium,simulated,22,16050000,16150000,100000,17985,2504,2.966,1000m,512.0,4,2.51,1.0,112.38,True,2026-09-21 22:33:14
wf-la-00,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,256.0,1,8.316,0.25,228.2,True,2026-09-20 05:04:14
wf-la-00,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,256.0,2,12.187,0.858,313.4,True,2026-09-17 03:50:14
wf-la-00,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,1024.0,1,36.446,0.446,271.31,True,2026-09-17 21:42:14
wf-la-00,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,256.0,2,20.391,0.5,246.79,True,2026-09-19 23:09:14
wf-la-00,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,1024.0,4,12.352,0.5,355.37,True,2026-09-18 18:47:14
wf-la-01,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,1024.0,2,5.76,0.781,316.14,True,2026-09-23 06:09:14
wf-la-01,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,2048.0,1,17.903,0.49,233.45,True,2026-09-20 15:21:14
wf-la-01,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,1024.0,4,18.681,0.5,336.5,True,2026-09-20 21:22:14
wf-la-01,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,2,23.837,0.25,247.11,True,2026-09-19 12:43:14
wf-la-01,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,256.0,2,21.326,0.25,311.54,True,2026-09-22 02:35:14
wf-la-02,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,1,8.998,0.485,258.05,True,2026-09-18 14:55:14
wf-la-02,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,1024.0,4,7.964,1.713,304.89,True,2026-09-16 15:11:14
wf-la-02,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,2,28.353,0.25,287.54,True,2026-09-16 20:53:14
wf-la-02,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,2,26.64,0.5,268.15,True,2026-09-17 12:57:14
wf-la-02,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,2,19.175,0.976,310.73,True,2026-09-19 00:28:14
wf-la-03,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,1024.0,4,4.277,0.25,320.06,True,2026-09-21 08:28:14
wf-la-03,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,2048.0,4,7.075,0.5,344.2,True,2026-09-18 17:05:14
wf-la-03,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,1024.0,1,41.462,0.458,283.48,True,2026-09-18 12:09:14
wf-la-03,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,256.0,2,23.689,0.5,293.36,True,2026-09-18 15:47:14
wf-la-03,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,1024.0,1,24.778,0.25,235.45,True,2026-09-20 23:57:14
wf-la-04,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,1024.0,4,4.99,1.628,299.58,True,2026-09-21 15:35:14
wf-la-04,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,2,12.33,0.25,257.81,True,2026-09-20 01:18:14
wf-la-04,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,1,34.375,0.408,228.88,True,2026-09-20 10:55:14
wf-la-04,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,256.0,1,34.11,0.462,303.06,True,2026-09-19 08:08:14
wf-la-04,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,512.0,1,29.624,0.41,279.03,True,2026-09-19 15:04:14
wf-la-05,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,2048.0,2,7.002,0.5,292.31,True,2026-09-18 01:23:14
wf-la-05,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,2048.0,2,10.523,0.819,320.54,True,2026-09-20 17:53:14
wf-la-05,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,1024.0,4,17.744,1.0,291.77,True,2026-09-20 05:11:14
wf-la-05,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,4,15.242,0.5,348.73,True,2026-09-19 03:33:14
wf-la-05,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,256.0,2,16.74,0.835,253.1,True,2026-09-22 03:11:14
wf-la-06,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,256.0,4,4.518,1.0,290.77,True,2026-09-21 18:08:14
wf-la-06,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,1024.0,1,14.017,0.368,249.77,True,2026-09-21 07:46:14
wf-la-06,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,2,28.024,0.25,313.25,True,2026-09-23 13:04:14
wf-la-06,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,256.0,1,34.396,0.385,256.23,True,2026-09-23 07:46:14
wf-la-06,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,1024.0,2,20.379,0.905,302.42,True,2026-09-23 12:17:14
wf-la-07,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,2048.0,4,4.273,1.878,305.64,True,2026-09-22 10:10:14
wf-la-07,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,4,9.326,0.5,311.57,True,2026-09-16 15:53:14
wf-la-07,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,512.0,2,27.226,0.25,306.43,True,2026-09-21 09:40:14
wf-la-07,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,1,32.717,0.421,255.08,True,2026-09-17 17:26:14
wf-la-07,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,1,31.077,0.412,243.89,True,2026-09-22 07:46:14
wf-la-08,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,2048.0,4,4.973,0.5,311.59,True,2026-09-22 18:46:14
wf-la-08,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,512.0,4,9.143,0.25,320.71,True,2026-09-17 10:05:14
wf-la-08,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,256.0,1,32.696,0.42,253.43,True,2026-09-16 21:39:14
wf-la-08,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,256.0,2,20.634,0.5,251.66,True,2026-09-17 00:23:14
wf-la-08,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,1,28.808,0.25,229.08,True,2026-09-20 13:25:14
wf-la-09,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,1024.0,1,8.357,0.25,256.81,True,2026-09-22 16:32:14
wf-la-09,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,256.0,2,13.312,0.25,248.39,True,2026-09-22 05:43:14
wf-la-09,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,4,19.791,1.771,330.21,True,2026-09-17 22:34:14
wf-la-09,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,256.0,1,36.362,0.25,231.68,True,2026-09-22 23:09:14
wf-la-09,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,2,17.386,0.808,264.34,True,2026-09-20 20:08:14
wf-la-10,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,512.0,2,5.855,0.25,286.92,True,2026-09-21 16:24:14
wf-la-10,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,1,16.386,0.25,283.2,True,2026-09-19 03:53:14
wf-la-10,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,2,25.556,0.812,262.37,True,2026-09-23 04:04:14
wf-la-10,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,1,32.709,0.415,229.52,True,2026-09-21 13:37:14
wf-la-10,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,1,29.63,0.368,241.62,True,2026-09-20 14:13:14
wf-la-11,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,2048.0,4,4.683,1.483,281.01,True,2026-09-22 09:56:14
wf-la-11,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,1024.0,4,8.112,1.0,307.07,True,2026-09-23 02:39:14
wf-la-11,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,512.0,2,26.954,0.25,260.34,True,2026-09-17 14:23:14
wf-la-11,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,1,32.791,0.425,232.73,True,2026-09-21 00:31:14
wf-la-11,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,256.0,2,17.735,0.983,284.14,True,2026-09-20 23:40:14
wf-la-12,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,4,4.941,0.5,350.0,True,2026-09-17 05:24:14
wf-la-12,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,256.0,4,9.162,0.5,356.11,True,2026-09-19 01:32:14
wf-la-12,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,2,25.314,0.762,245.84,True,2026-09-22 02:28:14
wf-la-12,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,4,14.375,0.25,332.31,True,2026-09-22 11:30:14
wf-la-12,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,1024.0,4,13.022,0.25,305.14,True,2026-09-21 02:38:14
wf-la-13,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,1024.0,2,5.425,0.25,318.74,True,2026-09-20 17:08:14
wf-la-13,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,1024.0,4,8.227,1.0,269.68,True,2026-09-18 01:02:14
wf-la-13,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,1024.0,2,29.912,0.799,242.17,True,2026-09-19 19:51:14
wf-la-13,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,2000m,512.0,4,16.333,1.595,269.6,True,2026-09-17 11:21:14
wf-la-13,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,2048.0,2,19.145,0.5,294.73,True,2026-09-19 13:53:14
wf-la-14,vcf_stats_large,vcf_stats,sim_vcf_stats_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,1,8.453,0.25,277.57,True,2026-09-20 16:41:14
wf-la-14,filtering_large,filtering,sim_filtering_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,500m,512.0,1,16.997,0.407,258.37,True,2026-09-23 04:37:14
wf-la-14,variant_processing_large,variant_processing,sim_variant_processing_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,2048.0,1,35.72,0.25,268.43,True,2026-09-17 03:29:14
wf-la-14,feature_extraction_large,feature_extraction,sim_feature_extraction_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,250m,512.0,4,15.761,0.25,326.12,True,2026-09-18 15:20:14
wf-la-14,analysis_large,analysis,sim_analysis_large,simulated,22,16050000,16150000,100000,109665,2504,19.836,1000m,512.0,1,24.874,0.41,241.71,True,2026-09-20 17:59:14
2608a7d1,qc,vcf_stats,sim_qc,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,5.014,0.5,50.0,True,2026-09-23T13:28:49.035263
2608a7d1,filtering,filtering,sim_filtering,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,5.012,0.5,50.0,True,2026-09-23T13:28:54.106590
2608a7d1,variant_processing,variant_processing,sim_variant_processing,simulated,22,16050000,16150000,100000,1170,2504,0.17,1000m,1024.0,2,5.032,0.5,50.0,True,2026-09-23T13:28:59.197795
2608a7d1,feature_extraction,feature_extraction,sim_feature_extraction,simulated,22,16050000,16150000,100000,1170,2504,0.17,1000m,1024.0,2,5.054,0.5,50.0,True,2026-09-23T13:28:59.224009
2608a7d1,analysis,analysis,sim_analysis,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,5.007,0.5,50.0,True,2026-09-23T13:29:04.262533
2a315328,qc,vcf_stats,sim_qc,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,0.014,0.1,17.62,True,2026-09-23T13:30:10.554694
2a315328,filtering,filtering,sim_filtering,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,0.086,0.1,17.75,True,2026-09-23T13:30:15.605650
2a315328,feature_extraction,feature_extraction,sim_feature_extraction,simulated,22,16050000,16150000,100000,1170,2504,0.17,1000m,1024.0,2,0.127,0.1,28.78,True,2026-09-23T13:30:20.688181
2a315328,variant_processing,variant_processing,sim_variant_processing,simulated,22,16050000,16150000,100000,1170,2504,0.17,1000m,1024.0,2,0.013,0.1,17.62,True,2026-09-23T13:30:20.716575
2a315328,analysis,analysis,sim_analysis,simulated,22,16050000,16150000,100000,1170,2504,0.17,500m,512.0,1,0.122,0.1,29.03,True,2026-09-23T13:30:25.771520
wf-12345678,s1,Job,test_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,True,2026-09-23T13:30:56.415874
wf-12345678,s2,Job,test_s2,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:30:56.417044
wf-parallel,root,Job,test_root,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,True,2026-09-23T13:30:56.422033
wf-parallel,branch_a,Job,test_branch_a,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,True,2026-09-23T13:30:56.423664
wf-parallel,branch_b,Job,test_branch_b,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,True,2026-09-23T13:30:56.424977
wf-parallel,join,Job,test_join,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:30:56.425632
wf-fail,s1,Job,test_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,False,2026-09-23T13:30:56.433670
wf-12345678,s1,Job,test_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:36:06.627932
wf-12345678,s2,Job,test_s2,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:36:06.629114
wf-parallel,root,Job,test_root,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,True,2026-09-23T13:36:06.635643
wf-parallel,branch_a,Job,test_branch_a,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.002,0.5,50.0,True,2026-09-23T13:36:06.638239
wf-parallel,branch_b,Job,test_branch_b,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:36:06.638899
wf-parallel,join,Job,test_join,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:36:06.639459
wf-fail,s1,Job,test_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.001,0.5,50.0,False,2026-09-23T13:36:06.644634
wf-12345678,s1,Job,chr22_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:49:07.746236
wf-12345678,s2,Job,chr22_s2,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:49:07.746236
wf-parallel,root,Job,chr22_root,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.002,0.5,50.0,True,2026-09-23T13:49:07.762665
wf-parallel,branch_a,Job,chr22_branch_a,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.002,0.5,50.0,True,2026-09-23T13:49:07.765207
wf-parallel,branch_b,Job,chr22_branch_b,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.002,0.5,50.0,True,2026-09-23T13:49:07.767219
wf-parallel,join,Job,chr22_join,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.0,0.5,50.0,True,2026-09-23T13:49:07.769453
wf-fail,s1,Job,chr22_s1,phase1_test,22,16050000,16150000,100000,1170,2504,0.17,1000m,512.0,1,0.002,0.5,50.0,False,2026-09-23T13:49:07.780911
wf-genomic-all_100s-00,vcf_stats_chr22_small_100s,vcf_stats,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,500m,256.0,4,0.417,0.5,49.1,True,2026-09-21 16:59:26
wf-genomic-all_100s-00,filtering_chr22_small_100s,filtering,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,1000m,256.0,1,0.417,0.422,28.0,True,2026-09-21 03:03:26
wf-genomic-all_100s-00,variant_processing_chr22_small_100s,variant_processing,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,1000m,512.0,4,0.411,1.0,46.02,True,2026-09-22 07:01:26
wf-genomic-all_100s-00,feature_extraction_chr22_small_100s,feature_extraction,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,250m,2048.0,1,0.402,0.25,28.0,True,2026-09-22 09:07:26
wf-genomic-all_100s-00,analysis_chr22_small_100s,analysis,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,2000m,256.0,2,0.423,0.857,28.0,True,2026-09-22 06:14:26
wf-genomic-all_100s-01,vcf_stats_chr22_small_100s,vcf_stats,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,2000m,2048.0,2,0.428,0.797,28.0,True,2026-09-20 15:59:26
wf-genomic-all_100s-01,filtering_chr22_small_100s,filtering,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,500m,2048.0,2,0.4,0.5,28.0,True,2026-09-22 20:25:26
wf-genomic-all_100s-01,variant_processing_chr22_small_100s,variant_processing,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,500m,1024.0,1,0.381,0.426,28.0,True,2026-09-21 08:32:26
wf-genomic-all_100s-01,feature_extraction_chr22_small_100s,feature_extraction,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,2000m,512.0,2,0.421,0.736,28.0,True,2026-09-23 11:06:26
wf-genomic-all_100s-01,analysis_chr22_small_100s,analysis,chr22_small_100s,genomic,22,16050000,16150000,100000,1170,100,0.0301,500m,512.0,4,0.378,0.5,50.81,True,2026-09-21 15:04:26
wf-genomic-all_500s-00,vcf_stats_chr22_small_500s,vcf_stats,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,1000m,1024.0,4,0.381,1.0,51.79,True,2026-09-22 12:19:26
wf-genomic-all_500s-00,filtering_chr22_small_500s,filtering,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,500m,1024.0,4,0.421,0.5,58.47,True,2026-09-22 03:06:26
wf-genomic-all_500s-00,variant_processing_chr22_small_500s,variant_processing,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,1000m,2048.0,1,0.423,0.411,28.0,True,2026-09-21 14:25:26
wf-genomic-all_500s-00,feature_extraction_chr22_small_500s,feature_extraction,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,2000m,256.0,2,0.409,0.721,30.82,True,2026-09-23 00:43:26
wf-genomic-all_500s-00,analysis_chr22_small_500s,analysis,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,250m,2048.0,2,0.37,0.25,33.87,True,2026-09-22 19:22:26
wf-genomic-all_500s-01,vcf_stats_chr22_small_500s,vcf_stats,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,1000m,2048.0,2,0.395,0.852,33.95,True,2026-09-20 14:24:26
wf-genomic-all_500s-01,filtering_chr22_small_500s,filtering,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,500m,512.0,2,0.425,0.5,33.15,True,2026-09-20 15:16:26
wf-genomic-all_500s-01,variant_processing_chr22_small_500s,variant_processing,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,2000m,512.0,2,0.382,0.798,32.55,True,2026-09-22 04:05:26
wf-genomic-all_500s-01,feature_extraction_chr22_small_500s,feature_extraction,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,1000m,1024.0,4,0.371,1.0,57.46,True,2026-09-22 12:12:26
wf-genomic-all_500s-01,analysis_chr22_small_500s,analysis,chr22_small_500s,genomic,22,16050000,16150000,100000,1170,500,0.0576,1000m,2048.0,2,0.379,0.826,32.96,True,2026-09-22 19:33:26
wf-genomic-all_full-00,vcf_stats_chr22_small_full,vcf_stats,chr22_small_full,genomic,22,16050000,16150000,100000,1170,2504,0.1703,250m,256.0,2,0.419,0.25,65.95,True,2026-09-22 06:24:26
wf-genomic-all_full-00,filtering_chr22_small_full,filtering,chr22_small_full,genomic,22,16050000,16150000,100000,1170,2504,0.1703,250m,1024.0,1,0.417,0.25,47.19,True,2026-09-21 22:18:26
wf-genomic-all_full-00,variant_processing_chr22_small_full,variant_processing,chr22_small_full,genomic,22,16050000,16150000,100000,1170,2504,0.1703,1000m,2048.0,4,0.372,1.0,95.52,True,2026-09-22 20:07:26
wf-genomic-all_full-00,feature_extraction_chr22_small_full,feature_extraction,chr22_small_full,genomic,22,16050000,16150000,100000,1170,2504,0.1703,250m,256.0,4,0.38,0.25,93.73,True,2026-09-21 09:13:26
wf-genomic-all_full-00,analysis_chr22_small_full,analysis,chr22_small_full,genomic,22,16050000,16150000,100000,1170,2504,0.1703,500m,1024.0,2,0.414,0.5,64.65,True,2026-09-20 15:07:26
